"[318.0, 82.0, 553, 320]","[1, 0, 0]"
"[278.0, 122.0, 564, 579]","[0, 0, 1]"
"[418.0, -18.0, 203, 257]","[0, 0, 1]"
"[470.0, -70.0, 296, 124]","[0, 0, 1]"
"[286.0, 114.0, 550, 425]","[0, 1, 0]"
"[334.0, 66.0, 209, 306]","[0, 0, 1]"
"[266.0, 134.0, 377, 299]","[1, 0, 0]"
"[294.0, 106.0, 564, 607]","[0, 0, 1]"
"[494.0, -94.0, 80, 173]","[1, 0, 0]"
"[322.0, 78.0, 241, 285]","[0, 0, 1]"
"[450.0, -50.0, 304, 264]","[0, 0, 1]"
"[350.0, 50.0, 443, 19]","[0, 1, 0]"
"[374.0, 26.0, 32, 481]","[0, 1, 0]"
"[470.0, -70.0, 317, 327]","[0, 0, 1]"
"[474.0, -74.0, 339, 607]","[0, 1, 0]"
"[386.0, 14.0, 655, 229]","[1, 0, 0]"
"[398.0, 2.0, 229, 327]","[0, 1, 0]"
"[414.0, -14.0, 211, 341]","[0, 1, 0]"
"[358.0, 42.0, 182, 376]","[0, 0, 1]"
"[410.0, -10.0, 46, 376]","[0, 1, 0]"
"[534.0, -134.0, 385, 285]","[0, 0, 1]"
"[226.0, 174.0, 380, 320]","[1, 0, 0]"
"[398.0, 2.0, 585, 33]","[0, 1, 0]"
"[390.0, 10.0, 8, 68]","[0, 1, 0]"
"[390.0, 10.0, 8, 229]","[0, 1, 0]"
"[442.0, -42.0, 205, 299]","[0, 1, 0]"
"[374.0, 26.0, 87, 187]","[0, 1, 0]"
"[318.0, 82.0, 463, 348]","[1, 0, 0]"
"[330.0, 70.0, 137, 313]","[0, 0, 1]"
"[450.0, -50.0, 683, 110]","[1, 0, 0]"
"[506.0, -106.0, 372, 138]","[0, 0, 1]"
"[326.0, 74.0, 458, 299]","[1, 0, 0]"
"[230.0, 170.0, 506, 600]","[0, 0, 1]"
"[466.0, -66.0, 60, 236]","[0, 1, 0]"
"[278.0, 122.0, 469, 474]","[0, 1, 0]"
"[406.0, -6.0, 327, 96]","[0, 0, 1]"
"[422.0, -22.0, 633, 26]","[0, 1, 0]"
"[206.0, 194.0, 385, 313]","[1, 0, 0]"
"[366.0, 34.0, 186, 54]","[0, 1, 0]"
"[274.0, 126.0, 454, 166]","[0, 1, 0]"
"[422.0, -22.0, 273, 306]","[0, 0, 1]"
"[466.0, -66.0, 106, 460]","[1, 0, 0]"
"[350.0, 50.0, 575, 229]","[1, 0, 0]"
"[322.0, 78.0, 549, 586]","[0, 0, 1]"
"[86.0, 314.0, 222, 299]","[0, 1, 0]"
"[274.0, 126.0, 13, 89]","[0, 0, 1]"
"[234.0, 166.0, 393, 285]","[1, 0, 0]"
"[378.0, 22.0, 575, 159]","[1, 0, 0]"
"[462.0, -62.0, 138, 530]","[1, 0, 0]"
"[442.0, -42.0, 679, 257]","[1, 0, 0]"
"[254.0, 146.0, 376, 341]","[1, 0, 0]"
"[410.0, -10.0, 9, 439]","[1, 0, 0]"
"[202.0, 198.0, 171, 47]","[0, 0, 1]"
"[190.0, 210.0, 376, 306]","[1, 0, 0]"
"[450.0, -50.0, 530, 243]","[1, 0, 0]"
"[394.0, 6.0, 8, 362]","[0, 0, 1]"
"[394.0, 6.0, 248, 432]","[0, 0, 1]"
"[350.0, 50.0, 607, 509]","[1, 0, 0]"
"[382.0, 18.0, 221, 467]","[0, 1, 0]"
"[382.0, 18.0, 254, 257]","[0, 1, 0]"
"[378.0, 22.0, 193, 278]","[0, 0, 1]"
"[422.0, -22.0, 633, 68]","[0, 1, 0]"
"[358.0, 42.0, 18, 579]","[1, 0, 0]"
"[290.0, 110.0, 564, 600]","[0, 0, 1]"
"[434.0, -34.0, 154, 362]","[1, 0, 0]"
"[410.0, -10.0, 46, 194]","[0, 1, 0]"
"[418.0, -18.0, 298, 208]","[0, 0, 1]"
"[258.0, 142.0, 554, 306]","[0, 0, 1]"
"[382.0, 18.0, 661, 320]","[1, 0, 0]"
"[338.0, 62.0, 73, 131]","[0, 0, 1]"
"[322.0, 78.0, 650, 425]","[0, 0, 1]"
"[354.0, 46.0, 681, 306]","[1, 0, 0]"
"[398.0, 2.0, 229, 320]","[0, 1, 0]"
"[374.0, 26.0, 87, 313]","[0, 1, 0]"
"[342.0, 58.0, 73, 320]","[0, 0, 1]"
"[526.0, -126.0, 274, 383]","[0, 1, 0]"
"[442.0, -42.0, 610, 327]","[1, 0, 0]"
"[314.0, 86.0, 491, 222]","[1, 0, 0]"
"[466.0, -66.0, 336, 460]","[0, 1, 0]"
"[262.0, 138.0, 124, 152]","[0, 0, 1]"
"[414.0, -14.0, 40, 495]","[0, 1, 0]"
"[194.0, 206.0, 354, 299]","[1, 0, 0]"
"[378.0, 22.0, 208, 222]","[0, 0, 1]"
"[358.0, 42.0, 668, 187]","[1, 0, 0]"
"[354.0, 46.0, 467, 138]","[1, 0, 0]"
"[138.0, 262.0, 310, 607]","[0, 1, 0]"
"[390.0, 10.0, 195, 131]","[0, 0, 1]"
"[242.0, 158.0, 368, 285]","[1, 0, 0]"
"[442.0, -42.0, 343, 201]","[0, 0, 1]"
"[302.0, 98.0, 436, 117]","[1, 0, 0]"
"[286.0, 114.0, 674, 369]","[0, 1, 0]"
"[334.0, 66.0, 92, 152]","[0, 0, 1]"
"[350.0, 50.0, 23, 320]","[0, 0, 1]"
"[86.0, 314.0, 222, 320]","[0, 1, 0]"
"[310.0, 90.0, 192, 411]","[0, 0, 1]"
"[546.0, -146.0, 607, 166]","[1, 0, 0]"
"[254.0, 146.0, 405, 411]","[0, 1, 0]"
"[86.0, 314.0, 222, 593]","[0, 1, 0]"
"[318.0, 82.0, 575, 264]","[1, 0, 0]"
"[426.0, -26.0, 259, 173]","[0, 0, 1]"
"[386.0, 14.0, 167, 313]","[0, 1, 0]"
"[274.0, 126.0, 454, 488]","[0, 1, 0]"
"[454.0, -54.0, 327, 180]","[0, 0, 1]"
"[274.0, 126.0, 413, 180]","[1, 0, 0]"
"[302.0, 98.0, 173, 54]","[0, 0, 1]"
"[434.0, -34.0, 273, 327]","[0, 0, 1]"
"[386.0, 14.0, 142, 586]","[1, 0, 0]"
"[446.0, -46.0, 324, 208]","[0, 0, 1]"
"[474.0, -74.0, 256, 250]","[0, 0, 1]"
"[394.0, 6.0, 173, 215]","[0, 0, 1]"
"[258.0, 142.0, 475, 411]","[0, 1, 0]"
"[490.0, -90.0, 39, 327]","[1, 0, 0]"
"[326.0, 74.0, 502, 124]","[1, 0, 0]"
"[422.0, -22.0, 239, 460]","[0, 1, 0]"
"[446.0, -46.0, 299, 173]","[0, 0, 1]"
"[422.0, -22.0, 239, 544]","[0, 1, 0]"
"[214.0, 186.0, 385, 278]","[0, 1, 0]"
"[318.0, 82.0, 144, 544]","[0, 1, 0]"
"[418.0, -18.0, 299, 271]","[0, 1, 0]"
"[406.0, -6.0, 325, 103]","[0, 0, 1]"
"[450.0, -50.0, 652, 124]","[1, 0, 0]"
"[258.0, 142.0, 475, 558]","[0, 1, 0]"
"[470.0, -70.0, 299, 397]","[0, 1, 0]"
"[414.0, -14.0, 211, 509]","[0, 1, 0]"
"[374.0, 26.0, 41, 250]","[0, 0, 1]"
"[418.0, -18.0, 498, 152]","[1, 0, 0]"
"[302.0, 98.0, 400, 278]","[1, 0, 0]"
"[486.0, -86.0, 325, 313]","[0, 0, 1]"
"[430.0, -30.0, 661, 124]","[1, 0, 0]"
"[354.0, 46.0, 26, 467]","[1, 0, 0]"
"[202.0, 198.0, 100, 194]","[0, 0, 1]"
"[202.0, 198.0, 390, 418]","[1, 0, 0]"
"[458.0, -58.0, 112, 495]","[0, 1, 0]"
"[270.0, 130.0, 376, 299]","[1, 0, 0]"
"[410.0, -10.0, 46, 68]","[0, 1, 0]"
"[386.0, 14.0, 606, 243]","[1, 0, 0]"
"[210.0, 190.0, 353, 271]","[1, 0, 0]"
"[414.0, -14.0, 505, 201]","[1, 0, 0]"
"[390.0, 10.0, 579, 145]","[1, 0, 0]"
"[258.0, 142.0, 475, 243]","[0, 1, 0]"
"[402.0, -2.0, 281, 383]","[0, 0, 1]"
"[410.0, -10.0, 18, 299]","[1, 0, 0]"
"[414.0, -14.0, 211, 278]","[0, 1, 0]"
"[398.0, 2.0, 585, 5]","[0, 1, 0]"
"[398.0, 2.0, 585, 187]","[1, 0, 0]"
"[326.0, 74.0, 148, 180]","[0, 0, 1]"
"[254.0, 146.0, 362, 299]","[1, 0, 0]"
"[390.0, 10.0, 8, 572]","[0, 1, 0]"
"[342.0, 58.0, 460, 82]","[1, 0, 0]"
"[434.0, -34.0, 298, 152]","[0, 0, 1]"
"[370.0, 30.0, 92, 313]","[0, 0, 1]"
"[330.0, 70.0, 655, 558]","[0, 1, 0]"
"[282.0, 118.0, 16, 348]","[0, 0, 1]"
"[350.0, 50.0, 210, 103]","[0, 0, 1]"
"[410.0, -10.0, 575, 124]","[1, 0, 0]"
"[462.0, -62.0, 60, 278]","[1, 0, 0]"
"[402.0, -2.0, 221, 537]","[0, 1, 0]"
"[418.0, -18.0, 367, 103]","[0, 0, 1]"
"[382.0, 18.0, 453, 89]","[1, 0, 0]"
"[310.0, 90.0, 445, 292]","[1, 0, 0]"
"[350.0, 50.0, 592, 278]","[0, 1, 0]"
"[390.0, 10.0, 8, 47]","[0, 1, 0]"
"[450.0, -50.0, 335, 306]","[0, 0, 1]"
"[346.0, 54.0, 156, 299]","[0, 0, 1]"
"[522.0, -122.0, 320, 341]","[0, 1, 0]"
"[350.0, 50.0, 557, 243]","[1, 0, 0]"
"[338.0, 62.0, 261, 89]","[0, 0, 1]"
"[342.0, 58.0, 602, 285]","[1, 0, 0]"
"[386.0, 14.0, 73, 439]","[0, 0, 1]"
"[450.0, -50.0, 516, 96]","[1, 0, 0]"
"[442.0, -42.0, 140, 362]","[0, 1, 0]"
"[286.0, 114.0, 674, 236]","[0, 1, 0]"
"[526.0, -126.0, 274, 439]","[0, 1, 0]"
"[562.0, -162.0, 607, 138]","[1, 0, 0]"
"[398.0, 2.0, 302, 187]","[0, 0, 1]"
"[366.0, 34.0, 633, 306]","[0, 1, 0]"
"[210.0, 190.0, 411, 313]","[1, 0, 0]"
"[374.0, 26.0, 19, 278]","[0, 1, 0]"
"[366.0, 34.0, 298, 117]","[0, 0, 1]"
"[318.0, 82.0, 113, 481]","[0, 1, 0]"
"[466.0, -66.0, 273, 117]","[0, 0, 1]"
"[326.0, 74.0, 269, 201]","[0, 0, 1]"
"[578.0, -178.0, 240, 516]","[1, 0, 0]"
"[454.0, -54.0, 304, 278]","[0, 0, 1]"
"[334.0, 66.0, 221, 271]","[0, 1, 0]"
"[414.0, -14.0, 162, 544]","[0, 1, 0]"
"[338.0, 62.0, 209, 313]","[0, 0, 1]"
"[422.0, -22.0, 652, 173]","[1, 0, 0]"
"[466.0, -66.0, 304, 299]","[0, 0, 1]"
"[266.0, 134.0, 506, 586]","[0, 0, 1]"
"[442.0, -42.0, 642, 82]","[1, 0, 0]"
"[458.0, -58.0, 256, 222]","[0, 0, 1]"
"[390.0, 10.0, 152, 166]","[0, 0, 1]"
"[618.0, -218.0, 453, 411]","[0, 1, 0]"
"[314.0, 86.0, 247, 54]","[0, 0, 1]"
"[354.0, 46.0, 630, 390]","[0, 1, 0]"
"[350.0, 50.0, 592, 425]","[0, 1, 0]"
"[362.0, 38.0, 237, 215]","[0, 0, 1]"
"[326.0, 74.0, 443, 278]","[1, 0, 0]"
"[506.0, -106.0, 104, 390]","[1, 0, 0]"
"[462.0, -62.0, 325, 271]","[0, 0, 1]"
"[290.0, 110.0, 13, 117]","[0, 0, 1]"
"[470.0, -70.0, 80, 215]","[1, 0, 0]"
"[342.0, 58.0, 533, 383]","[0, 1, 0]"
"[410.0, -10.0, 343, 145]","[0, 0, 1]"
"[414.0, -14.0, 228, 383]","[0, 1, 0]"
"[458.0, -58.0, 304, 523]","[0, 1, 0]"
"[506.0, -106.0, 343, 390]","[0, 0, 1]"
"[422.0, -22.0, 651, 166]","[1, 0, 0]"
"[410.0, -10.0, 183, 425]","[1, 0, 0]"
"[442.0, -42.0, 140, 243]","[0, 1, 0]"
"[526.0, -126.0, 384, 523]","[0, 1, 0]"
"[354.0, 46.0, 630, 425]","[0, 1, 0]"
"[482.0, -82.0, 284, 320]","[0, 0, 1]"
"[398.0, 2.0, 3, 481]","[0, 1, 0]"
"[362.0, 38.0, 73, 271]","[0, 1, 0]"
"[266.0, 134.0, 393, 229]","[1, 0, 0]"
"[322.0, 78.0, 19, 117]","[0, 0, 1]"
"[382.0, 18.0, 18, 390]","[0, 1, 0]"
"[394.0, 6.0, 73, 453]","[0, 0, 1]"
"[350.0, 50.0, 466, 103]","[0, 1, 0]"
"[458.0, -58.0, 279, 264]","[0, 0, 1]"
"[158.0, 242.0, 308, 257]","[1, 0, 0]"
"[430.0, -30.0, 575, 89]","[1, 0, 0]"
"[262.0, 138.0, 362, 285]","[1, 0, 0]"
"[498.0, -98.0, 675, 96]","[1, 0, 0]"
"[510.0, -110.0, 415, 124]","[0, 0, 1]"
"[362.0, 38.0, 533, 320]","[1, 0, 0]"
"[238.0, 162.0, 498, 537]","[0, 0, 1]"
"[270.0, 130.0, 447, 418]","[0, 1, 0]"
"[354.0, 46.0, 630, 516]","[0, 1, 0]"
"[330.0, 70.0, 528, 187]","[1, 0, 0]"
"[394.0, 6.0, 492, 103]","[1, 0, 0]"
"[358.0, 42.0, 615, 544]","[1, 0, 0]"
"[410.0, -10.0, 195, 166]","[0, 0, 1]"
"[474.0, -74.0, 610, 271]","[1, 0, 0]"
"[438.0, -38.0, 652, 145]","[1, 0, 0]"
"[342.0, 58.0, 124, 292]","[0, 0, 1]"
"[362.0, 38.0, 210, 124]","[0, 0, 1]"
"[374.0, 26.0, 195, 313]","[0, 1, 0]"
"[290.0, 110.0, 458, 502]","[0, 1, 0]"
"[458.0, -58.0, 112, 502]","[0, 1, 0]"
"[430.0, -30.0, 213, 362]","[0, 0, 1]"
"[478.0, -78.0, 138, 502]","[1, 0, 0]"
"[366.0, 34.0, 699, 124]","[1, 0, 0]"
"[306.0, 94.0, 477, 152]","[1, 0, 0]"
"[266.0, 134.0, 483, 432]","[0, 0, 1]"
"[414.0, -14.0, 655, 180]","[1, 0, 0]"
"[286.0, 114.0, 454, 173]","[1, 0, 0]"
"[302.0, 98.0, 463, 376]","[1, 0, 0]"
"[406.0, -6.0, 610, 460]","[0, 1, 0]"
"[378.0, 22.0, 682, 383]","[1, 0, 0]"
"[426.0, -26.0, 567, 89]","[1, 0, 0]"
"[274.0, 126.0, 451, 355]","[0, 1, 0]"
"[422.0, -22.0, 581, 355]","[1, 0, 0]"
"[370.0, 30.0, 576, 145]","[1, 0, 0]"
"[526.0, -126.0, 274, 460]","[0, 1, 0]"
"[350.0, 50.0, 525, 124]","[1, 0, 0]"
"[258.0, 142.0, 178, 68]","[0, 0, 1]"
"[526.0, -126.0, 384, 362]","[0, 1, 0]"
"[510.0, -110.0, 373, 215]","[0, 0, 1]"
"[398.0, 2.0, 453, 61]","[1, 0, 0]"
"[386.0, 14.0, 240, 173]","[0, 0, 1]"
"[374.0, 26.0, 87, 383]","[0, 1, 0]"
"[466.0, -66.0, 336, 418]","[0, 1, 0]"
"[298.0, 102.0, 144, 383]","[0, 0, 1]"
"[382.0, 18.0, 654, 285]","[1, 0, 0]"
"[414.0, -14.0, 142, 537]","[1, 0, 0]"
"[406.0, -6.0, 332, 96]","[0, 0, 1]"
"[422.0, -22.0, 298, 131]","[0, 0, 1]"
"[354.0, 46.0, 209, 341]","[0, 0, 1]"
"[434.0, -34.0, 95, 397]","[1, 0, 0]"
"[394.0, 6.0, 523, 75]","[0, 1, 0]"
"[386.0, 14.0, 433, 89]","[1, 0, 0]"
"[534.0, -134.0, 607, 187]","[1, 0, 0]"
"[274.0, 126.0, 549, 285]","[0, 1, 0]"
"[390.0, 10.0, 654, 271]","[1, 0, 0]"
"[334.0, 66.0, 139, 75]","[0, 0, 1]"
"[346.0, 54.0, 269, 236]","[0, 0, 1]"
"[374.0, 26.0, 221, 33]","[0, 1, 0]"
"[342.0, 58.0, 492, 180]","[1, 0, 0]"
"[398.0, 2.0, 98, 593]","[0, 1, 0]"
"[458.0, -58.0, 304, 460]","[0, 1, 0]"
"[362.0, 38.0, 92, 201]","[0, 0, 1]"
"[438.0, -38.0, 516, 117]","[1, 0, 0]"
"[382.0, 18.0, 281, 348]","[0, 0, 1]"
"[470.0, -70.0, 661, 166]","[1, 0, 0]"
"[362.0, 38.0, 642, 222]","[1, 0, 0]"
"[350.0, 50.0, 193, 229]","[0, 0, 1]"
"[466.0, -66.0, 317, 516]","[0, 1, 0]"
"[366.0, 34.0, 566, 152]","[0, 1, 0]"
"[366.0, 34.0, 566, 348]","[0, 1, 0]"
"[346.0, 54.0, 509, 334]","[0, 1, 0]"
"[342.0, 58.0, 167, 96]","[0, 0, 1]"
"[330.0, 70.0, 158, 348]","[0, 0, 1]"
"[286.0, 114.0, 674, 96]","[0, 1, 0]"
"[522.0, -122.0, 320, 565]","[0, 1, 0]"
"[450.0, -50.0, 304, 208]","[0, 1, 0]"
"[382.0, 18.0, 433, 96]","[1, 0, 0]"
"[326.0, 74.0, 92, 236]","[0, 0, 1]"
"[394.0, 6.0, 606, 229]","[1, 0, 0]"
"[414.0, -14.0, 228, 607]","[0, 1, 0]"
"[510.0, -110.0, 356, 292]","[0, 0, 1]"
"[350.0, 50.0, 466, 89]","[0, 1, 0]"
"[138.0, 262.0, 310, 481]","[0, 1, 0]"
"[414.0, -14.0, 266, 187]","[0, 0, 1]"
"[362.0, 38.0, 124, 327]","[0, 0, 1]"
"[410.0, -10.0, 46, 12]","[0, 1, 0]"
"[378.0, 22.0, 479, 278]","[1, 0, 0]"
"[362.0, 38.0, 644, 264]","[1, 0, 0]"
"[366.0, 34.0, 585, 453]","[0, 1, 0]"
"[522.0, -122.0, 325, 306]","[0, 0, 1]"
"[466.0, -66.0, 317, 495]","[0, 1, 0]"
"[506.0, -106.0, 345, 278]","[0, 1, 0]"
"[338.0, 62.0, 644, 306]","[1, 0, 0]"
"[358.0, 42.0, 74, 285]","[0, 0, 1]"
"[286.0, 114.0, 674, 89]","[0, 1, 0]"
"[402.0, -2.0, 79, 502]","[1, 0, 0]"
"[422.0, -22.0, 266, 551]","[0, 1, 0]"
"[350.0, 50.0, 681, 313]","[1, 0, 0]"
"[350.0, 50.0, 107, 341]","[0, 1, 0]"
"[458.0, -58.0, 112, 481]","[0, 1, 0]"
"[274.0, 126.0, 213, 54]","[0, 1, 0]"
"[418.0, -18.0, 477, 40]","[1, 0, 0]"
"[210.0, 190.0, 37, 292]","[0, 0, 1]"
"[414.0, -14.0, 228, 404]","[0, 1, 0]"
"[194.0, 206.0, 429, 369]","[0, 1, 0]"
"[522.0, -122.0, 397, 201]","[0, 1, 0]"
"[318.0, 82.0, 454, 117]","[1, 0, 0]"
"[182.0, 218.0, 323, 264]","[1, 0, 0]"
"[230.0, 170.0, 406, 306]","[1, 0, 0]"
"[390.0, 10.0, 8, 33]","[0, 1, 0]"
"[466.0, -66.0, 317, 502]","[0, 1, 0]"
"[422.0, -22.0, 498, 145]","[1, 0, 0]"
"[346.0, 54.0, 509, 446]","[0, 1, 0]"
"[274.0, 126.0, 554, 334]","[0, 0, 1]"
"[418.0, -18.0, 327, 117]","[0, 0, 1]"
"[330.0, 70.0, 506, 320]","[1, 0, 0]"
"[450.0, -50.0, 304, 411]","[0, 1, 0]"
"[406.0, -6.0, 517, 138]","[1, 0, 0]"
"[354.0, 46.0, 152, 159]","[0, 0, 1]"
"[542.0, -142.0, 39, 236]","[1, 0, 0]"
"[382.0, 18.0, 18, 369]","[0, 1, 0]"
"[426.0, -26.0, 283, 152]","[0, 0, 1]"
"[342.0, 58.0, 492, 299]","[1, 0, 0]"
"[362.0, 38.0, 530, 131]","[1, 0, 0]"
"[374.0, 26.0, 509, 61]","[0, 1, 0]"
"[298.0, 102.0, 37, 446]","[0, 0, 1]"
"[394.0, 6.0, 191, 166]","[0, 1, 0]"
"[390.0, 10.0, 213, 572]","[0, 1, 0]"
"[406.0, -6.0, 299, 103]","[0, 0, 1]"
"[346.0, 54.0, 446, 285]","[1, 0, 0]"
"[450.0, -50.0, 304, 418]","[0, 1, 0]"
"[330.0, 70.0, 584, 551]","[0, 1, 0]"
"[310.0, 90.0, 184, 96]","[0, 0, 1]"
"[410.0, -10.0, 243, 222]","[0, 0, 1]"
"[254.0, 146.0, 92, 110]","[0, 0, 1]"
"[510.0, -110.0, 530, 138]","[1, 0, 0]"
"[286.0, 114.0, 195, 82]","[0, 0, 1]"
"[374.0, 26.0, 589, 187]","[1, 0, 0]"
"[374.0, 26.0, 32, 327]","[0, 1, 0]"
"[374.0, 26.0, 660, 551]","[0, 1, 0]"
"[398.0, 2.0, 161, 502]","[0, 1, 0]"
"[442.0, -42.0, 88, 446]","[1, 0, 0]"
"[550.0, -150.0, 423, 145]","[0, 0, 1]"
"[246.0, 154.0, 483, 397]","[0, 0, 1]"
"[522.0, -122.0, 320, 117]","[0, 1, 0]"
"[450.0, -50.0, 304, 481]","[0, 1, 0]"
"[410.0, -10.0, 258, 257]","[0, 1, 0]"
"[374.0, 26.0, 32, 544]","[0, 1, 0]"
"[302.0, 98.0, 209, 250]","[0, 0, 1]"
"[482.0, -82.0, 9, 313]","[1, 0, 0]"
"[366.0, 34.0, 212, 180]","[0, 0, 1]"
"[86.0, 314.0, 222, 551]","[0, 1, 0]"
"[382.0, 18.0, 572, 110]","[1, 0, 0]"
"[342.0, 58.0, 533, 453]","[0, 1, 0]"
"[370.0, 30.0, 590, 110]","[0, 1, 0]"
"[286.0, 114.0, 265, 96]","[0, 0, 1]"
"[374.0, 26.0, 660, 285]","[0, 1, 0]"
"[234.0, 166.0, 171, 103]","[0, 0, 1]"
"[474.0, -74.0, 245, 586]","[1, 0, 0]"
"[278.0, 122.0, 433, 278]","[1, 0, 0]"
"[462.0, -62.0, 654, 145]","[1, 0, 0]"
"[546.0, -146.0, 422, 243]","[0, 0, 1]"
"[378.0, 22.0, 233, 215]","[0, 0, 1]"
"[450.0, -50.0, 203, 313]","[0, 0, 1]"
"[338.0, 62.0, 446, 299]","[1, 0, 0]"
"[410.0, -10.0, 238, 313]","[0, 0, 1]"
"[522.0, -122.0, 320, 166]","[0, 1, 0]"
"[218.0, 182.0, 388, 285]","[1, 0, 0]"
"[442.0, -42.0, 403, 145]","[0, 0, 1]"
"[370.0, 30.0, 545, 341]","[1, 0, 0]"
"[318.0, 82.0, 103, 117]","[0, 0, 1]"
"[330.0, 70.0, 655, 565]","[0, 1, 0]"
"[326.0, 74.0, 492, 432]","[0, 1, 0]"
"[458.0, -58.0, 336, 152]","[0, 0, 1]"
"[330.0, 70.0, 655, 397]","[0, 1, 0]"
"[370.0, 30.0, 463, 257]","[1, 0, 0]"
"[442.0, -42.0, 555, 159]","[1, 0, 0]"
"[398.0, 2.0, 612, 47]","[1, 0, 0]"
"[254.0, 146.0, 375, 215]","[1, 0, 0]"
"[522.0, -122.0, 320, 593]","[0, 1, 0]"
"[218.0, 182.0, 248, 124]","[0, 0, 1]"
"[262.0, 138.0, 602, 243]","[0, 0, 1]"
"[458.0, -58.0, 304, 362]","[0, 1, 0]"
"[406.0, -6.0, 291, 110]","[0, 0, 1]"
"[382.0, 18.0, 530, 362]","[1, 0, 0]"
"[194.0, 206.0, 429, 551]","[0, 1, 0]"
"[286.0, 114.0, 618, 551]","[0, 0, 1]"
"[454.0, -54.0, 140, 502]","[1, 0, 0]"
"[370.0, 30.0, 590, 243]","[0, 1, 0]"
"[522.0, -122.0, 453, 75]","[0, 1, 0]"
"[450.0, -50.0, 104, 488]","[1, 0, 0]"
"[386.0, 14.0, 254, 299]","[0, 0, 1]"
"[426.0, -26.0, 114, 593]","[1, 0, 0]"
"[410.0, -10.0, 46, 418]","[0, 1, 0]"
"[370.0, 30.0, 60, 488]","[0, 1, 0]"
"[342.0, 58.0, 491, 173]","[1, 0, 0]"
"[318.0, 82.0, 492, 222]","[1, 0, 0]"
"[410.0, -10.0, 148, 334]","[0, 1, 0]"
"[318.0, 82.0, 144, 516]","[0, 1, 0]"
"[302.0, 98.0, 425, 215]","[1, 0, 0]"
"[466.0, -66.0, 317, 397]","[0, 1, 0]"
"[302.0, 98.0, 474, 194]","[1, 0, 0]"
"[482.0, -82.0, 325, 306]","[0, 0, 1]"
"[418.0, -18.0, 43, 418]","[0, 1, 0]"
"[410.0, -10.0, 190, 565]","[1, 0, 0]"
"[506.0, -106.0, 403, 257]","[0, 0, 1]"
"[334.0, 66.0, 460, 145]","[1, 0, 0]"
"[86.0, 314.0, 222, 383]","[0, 1, 0]"
"[358.0, 42.0, 405, 68]","[1, 0, 0]"
"[370.0, 30.0, 590, 565]","[0, 1, 0]"
"[194.0, 206.0, 385, 418]","[0, 1, 0]"
"[342.0, 58.0, 533, 565]","[0, 1, 0]"
"[294.0, 106.0, 443, 299]","[1, 0, 0]"
"[290.0, 110.0, 577, 257]","[0, 0, 1]"
"[210.0, 190.0, 332, 299]","[1, 0, 0]"
"[426.0, -26.0, 80, 292]","[1, 0, 0]"
"[466.0, -66.0, 606, 103]","[1, 0, 0]"
"[362.0, 38.0, 118, 278]","[0, 1, 0]"
"[442.0, -42.0, 304, 250]","[0, 0, 1]"
"[378.0, 22.0, 523, 103]","[1, 0, 0]"
"[386.0, 14.0, 208, 236]","[0, 0, 1]"
"[410.0, -10.0, 324, 173]","[0, 0, 1]"
"[390.0, 10.0, 186, 509]","[0, 1, 0]"
"[486.0, -86.0, 104, 425]","[1, 0, 0]"
"[362.0, 38.0, 258, 40]","[0, 1, 0]"
"[214.0, 186.0, 360, 495]","[0, 1, 0]"
"[366.0, 34.0, 633, 453]","[0, 1, 0]"
"[410.0, -10.0, 644, 110]","[1, 0, 0]"
"[414.0, -14.0, 501, 341]","[1, 0, 0]"
"[410.0, -10.0, 46, 446]","[0, 1, 0]"
"[290.0, 110.0, 470, 173]","[1, 0, 0]"
"[506.0, -106.0, 138, 292]","[0, 1, 0]"
"[514.0, -114.0, 357, 495]","[0, 1, 0]"
"[294.0, 106.0, 577, 467]","[0, 0, 1]"
"[442.0, -42.0, 205, 334]","[0, 1, 0]"
"[286.0, 114.0, 443, 481]","[0, 1, 0]"
"[270.0, 130.0, 416, 551]","[0, 1, 0]"
"[346.0, 54.0, 11, 390]","[0, 0, 1]"
"[406.0, -6.0, 193, 327]","[0, 0, 1]"
"[350.0, 50.0, 107, 194]","[0, 1, 0]"
"[442.0, -42.0, 205, 362]","[0, 1, 0]"
"[414.0, -14.0, 205, 40]","[0, 1, 0]"
"[254.0, 146.0, 148, 33]","[0, 1, 0]"
"[478.0, -78.0, 385, 187]","[0, 0, 1]"
"[282.0, 118.0, 144, 355]","[0, 0, 1]"
"[458.0, -58.0, 283, 250]","[0, 0, 1]"
"[382.0, 18.0, 18, 285]","[0, 1, 0]"
"[290.0, 110.0, 436, 138]","[1, 0, 0]"
"[462.0, -62.0, 319, 285]","[0, 0, 1]"
"[498.0, -98.0, 403, 243]","[0, 0, 1]"
"[382.0, 18.0, 296, 292]","[0, 0, 1]"
"[198.0, 202.0, 399, 306]","[1, 0, 0]"
"[458.0, -58.0, 304, 341]","[0, 1, 0]"
"[618.0, -218.0, 453, 495]","[0, 1, 0]"
"[414.0, -14.0, 3, 369]","[1, 0, 0]"
"[470.0, -70.0, 79, 383]","[1, 0, 0]"
"[386.0, 14.0, 206, 194]","[0, 0, 1]"
"[398.0, 2.0, 152, 397]","[1, 0, 0]"
"[398.0, 2.0, 98, 390]","[0, 1, 0]"
"[422.0, -22.0, 240, 278]","[0, 0, 1]"
